country,date,lat,lng,type,purpose,yield
FRA,1981 MAR 28,-21.79,-138.678,UG-S,WR,5
FRA,1981 APR 10,-21.795,-138.946,UG-S,WR,8
FRA,1981 JUL 8,-21.791,-139.046,UG-S,WR,20
FRA,1981 JUL 11,-21.8,-138.9,UG-S,WR,5
FRA,1981 JUL 18,-21.8,-138.9,UG-S,WR,2
FRA,1981 AUG 3,-21.824,-138.903,UG-S,WR,20
FRA,1981 NOV 6,-21.8,-138.9,UG-S,WR,1
FRA,1981 NOV 11,-21.856,-138.954,UG-S,,5
FRA,1981 DEC 5,-21.685,-138.933,UG-S,,5
FRA,1981 DEC 8,-21.797,-138.927,UG-S,,15
FRA,1982 FEB 20,-21.8,-138.9,UG-S,WR,3
FRA,1982 FEB 24,-21.8,-138.9,UG-S,WR,1
FRA,1982 MAR 20,-21.846,-138.868,UG-S,WR,17
FRA,1982 MAR 23,-21.8,-138.9,UG-S,WR,0.5
FRA,1982 MAR 31,-21.8,-138.9,UG-S,SE,0
FRA,1982 JUN 27,-21.8,-138.9,UG-S,WR,2
FRA,1982 JUL 1,-21.769,-138.946,UG-S,WR,20
FRA,1982 JUL 21,-21.8,-138.9,UG-S,WR,2
FRA,1982 JUL 25,-21.836,-138.896,UG-S,WR,56
FRA,1982 NOV 27,-21.8,-138.9,UG-S,WR,0.5
FRA,1983 APR 19,-21.819,-138.872,UG-S,WR,40
FRA,1983 APR 25,-21.8,-138.9,UG-S,WR,0.25
FRA,1983 MAY 25,-21.861,-138.917,UG-S,WR,42
FRA,1983 JUN 18,-21.8,-138.9,UG-S,WR,3
FRA,1983 JUN 28,-21.767,-138.871,UG-S,WR,20
FRA,1983 JUL 20,-21.8,-138.9,UG-S,WR,10
FRA,1983 AUG 4,-21.835,-138.829,UG-S,WR,20
FRA,1983 DEC 3,-21.8,-138.9,UG-S,WR,4
FRA,1983 DEC 7,-21.829,-138.928,UG-S,WR,15
FRA,1984 MAY 8,-21.8,-138.9,UG-S,WR,5
FRA,1984 MAY 12,-21.863,-138.901,UG-S,WR,56
FRA,1984 JUN 12,-21.8,-138.9,UG-S,WR,5
FRA,1984 JUN 16,-21.849,-138.88,UG-S,WR,34
FRA,1984 OCT 27,-22.064,-138.477,UG-S,WR,5
FRA,1984 NOV 2,-21.857,-138.92,UG-S,WR,34
FRA,1984 DEC 1,-21.8,-138.9,UG-S,WR,0.5
FRA,1984 DEC 6,-21.837,-138.89,UG-S,WR,53
FRA,1985 APR 30,-21.829,-138.952,UG-S,WR,13
FRA,1985 MAY 8,-21.831,-138.981,UG-S,WR,80
FRA,1985 JUN 3,-21.816,-138.897,UG-S,WR,11
FRA,1985 JUN 7,-21.8,-138.9,UG-S,WR,5
FRA,1985 OCT 24,-21.8,-138.9,UG-S,WR,2
FRA,1985 OCT 26,-21.849,-138.815,UG-S,WR,20
FRA,1985 NOV 24,-21.802,-138.781,UG-S,WR,5
FRA,1985 NOV 26,-21.856,-138.899,UG-S,WR,54
FRA,1986 APR 26,-21.725,-138.941,UG-S,WR,5
FRA,1986 MAY 6,-21.8,-138.9,UG-S,WR,5
FRA,1986 MAY 27,-21.8,-138.9,UG-S,WR,5
FRA,1986 MAY 30,-21.862,-138.949,UG-S,WR,30
FRA,1986 NOV 10,-21.8,-138.9,UG-S,WR,5
FRA,1986 NOV 12,-21.843,-138.927,UG-S,WR,20
FRA,1986 DEC 6,-21.8,-138.9,UG-S,WR,5
FRA,1986 DEC 10,-21.833,-138.892,UG-S,WR,32
FRA,1987 MAY 5,-21.705,-138.581,UG-S,WR,5
FRA,1987 MAY 20,-21.85,-138.913,UG-S,WR,30
FRA,1987 JUN 6,-21.769,-138.874,UG-S,WR,5
FRA,1987 JUN 21,-21.865,-138.891,UG-S,WR,20
FRA,1987 OCT 23,-21.845,-138.907,UG-S,WR,51
FRA,1987 NOV 5,-21.791,-138.874,UG-S,WR,18
FRA,1987 NOV 19,-21.845,-138.941,UG-S,WR,62
FRA,1987 NOV 29,-21.8,-138.9,UG-S,WR,5
FRA,1988 MAY 11,-21.833,-138.945,UG-S,WR,20
FRA,1988 MAY 25,-21.845,-138.961,UG-S,WR,80
FRA,1988 JUN 16,-21.75,-139,UG-S,WR,5
FRA,1988 JUN 23,-21.846,-138.911,UG-S,WR,20
FRA,1988 OCT 25,-21.8,-138.9,UG-S,WR,2
FRA,1988 NOV 5,-21.793,-138.987,UG-S,WR,47
FRA,1988 NOV 23,-21.835,-138.954,UG-S,WR,45
FRA,1988 NOV 30,-22.233,-138.74,UG-S,WR,103
FRA,1989 MAY 11,-21.812,-138.884,UG-S,WR,16
FRA,1989 MAY 20,-21.8,-138.9,UG-S,WR,2
FRA,1989 JUN 3,-21.842,-138.922,UG-S,WR,20
FRA,1989 JUN 10,-22.217,-138.721,UG-S,WR,80
FRA,1989 OCT 24,-21.852,-138.912,UG-S,WR,24
FRA,1989 OCT 31,-21.793,-138.855,UG-S,WR,20
FRA,1989 NOV 20,-21.793,-138.884,UG-S,WR,20
FRA,1989 NOV 25,-21.8,-138.9,UG-S,SE,0
FRA,1989 NOV 27,-22.251,-138.722,UG-S,WR,87
FRA,1990 JUN 2,-21.877,-138.918,UG-S,WR,20
FRA,1990 JUN 7,-21.8,-138.9,UG-S,WR,5
FRA,1990 JUN 26,-22.215,-138.841,UG-S,WR,100
FRA,1990 JUL 4,-21.85,-139.042,UG-S,WR,18
FRA,1990 NOV 14,-22.258,-138.805,UG-S,WR,118
FRA,1990 NOV 21,-21.936,-138.967,UG-S,WR,36
FRA,1991 MAY 7,-21.8,-138.9,UG-S,WR,1
FRA,1991 MAY 18,-21.832,-139.014,UG-S,WR,20
FRA,1991 MAY 29,-22.256,-138.794,UG-S,WR,106
FRA,1991 JUN 14,-21.944,-138.988,UG-S,WR,28
FRA,1991 JUL 5,-21.8,-138.9,UG-S,WR,0.3
FRA,1991 JUL 15,-21.877,-138.963,UG-S,WR,34
FRA,1995 SEP 5,-21.85,-138.84,UG-S,WR,8
FRA,1995 OCT 1,-22.25,-138.74,UG-S,WR,97
FRA,1995 OCT 27,-21.89,-138.98,UG-S,WR,39
FRA,1995 NOV 21,-21.88,-139.03,UG-S,WR,20
FRA,1995 DEC 27,-21.88,-138.97,UG-S,WR,21
FRA,1996 JAN 27,-22.24,-138.82,UG-S,WR,46
UK,1952 OCT 3,-20.397,115.5584,AW-BG,WE,25
UK,1953 OCT 14,-28.6985,132.3716,AS-T,WR,10
UK,1953 OCT 26,-28.7123,132.3773,AS-T,WR,8
UK,1956 MAY 16,-20.3819,115.5479,AS-T,WR?,15
UK,1956 JUN 19,-20.4061,115.5361,AS-T,,98
UK,1956 SEP 27,-29.8688,131.6594,AS-T,,15
UK,1956 OCT 4,-29.8818,131.6247,AS,WE,1.5
UK,1956 OCT 11,-29.888,131.65,A-AD,WR,3
UK,1956 OCT 22,-29.8929,131.6048,AS-T,,10
UK,1957 MAY 15,-4.05,-154.9,A-AD,WR?,300
UK,1957 MAY 31,-4.05,-154.9,A-AD,WR?,720
UK,1957 JUN 19,-4.05,-154.9,A-AD,WR?,200
UK,1957 SEP 14,-29.8898,131.6467,AS-T,WR?,0.93
UK,1957 SEP 25,-29.8926,131.6176,AS-T,WR?,6
UK,1957 OCT 9,-29.8948,131.5916,A-B,WR?,26.6
UK,1957 NOV 8,1.67,-157.25,A-AD,WR,1800
UK,1958 APR 28,1.67,-157.25,A-AD,WR,3000
UK,1958 AUG 22,1.67,-157.25,A-B,WR,24
UK,1958 SEP 2,1.67,-157.25,A-AD,WR,1000
UK,1958 SEP 11,1.67,-157.25,A-AD,WR,800
UK,1958 SEP 23,1.67,-157.25,A-B,WR,25
UK,1962 MAR 1,37.04128,-116.02867,UG-S,,9.5
UK,1962 DEC 7,37.05175,-116.02931,UG-S,,10
UK,1964 JUL 17,37.01761,-116.02956,UG-S,,2
UK,1964 SEP 25,37.07247,-116.01539,UG-S,,0
UK,1965 SEP 10,37.07797,-116.01672,UG-S,WR,29
UK,1974 MAY 23,37.12449,-116.07888,UG-S,WR,20
UK,1976 AUG 26,37.12501,-116.082,UG-S,WR,51
UK,1978 APR 11,37.29963,-116.3267,UG-S,WR,67
UK,1978 NOV 18,37.12687,-116.08387,UG-S,,38
UK,1979 AUG 29,37.12122,-116.06659,UG-S,,20
UK,1980 APR 26,37.24843,-116.4224,UG-S,,140
UK,1980 OCT 24,37.07458,-115.99926,UG-S,,10
UK,1980 DEC 17,37.32478,-116.31173,UG-S,,35
UK,1981 NOV 12,37.10815,-116.04898,UG-S,,77
UK,1982 APR 25,37.25584,-116.42236,UG-S,,89
UK,1983 APR 22,37.1115,-116.0224,UG-S,,1.5
UK,1984 MAY 1,37.10622,-116.02238,UG-S,WR?,77
UK,1984 DEC 9,37.27008,-116.49758,UG-S,WR?,103
UK,1985 DEC 5,37.05327,-116.04537,UG-S,WR?,110
UK,1986 JUN 25,37.26459,-116.49931,UG-S,WR,89
UK,1987 JUL 16,37.10355,-116.02335,UG-S,,20
UK,1989 DEC 8,37.23109,-116.40939,UG-S,WR?,120
UK,1990 NOV 14,37.22742,-116.37124,UG-S,WR?,103
UK,1991 NOV 26,37.09649,-116.06961,UG-S,WR?,11
